Day	Month	Year	Tmin(C)	Tmax(C)	Prcp(mm)	Et0(mm)
18	7	2013	20.5556	30.5556	0.4	5.9589
19	7	2013	23.3333	31.6667	0.55	6.3271
20	7	2013	21.8889	29.4444	54.5	5.3734
21	7	2013	22.2222	30.0	8.05	5.5619
22	7	2013	21.9444	28.8889	3.5999999999999996	5.542
23	7	2013	21.1111	28.3333	0.5	5.3584000000000005
24	7	2013	21.1111	29.4444	0.05	5.5891
25	7	2013	21.6667	30.5556	0.0	6.4901
26	7	2013	22.2222	29.2593	44.85	5.3289
27	7	2013	21.6667	26.6667	0.1	5.3106
28	7	2013	20.5556	29.4444	0.0	6.0232
29	7	2013	20.5556	29.4444	0.0	6.3697
30	7	2013	18.3333	32.2222	0.0	6.1548
31	7	2013	22.0	26.1111	10.5	4.8784
1	8	2013	22.2222	30.0	0.4	5.6641
2	8	2013	20.5556	31.1111	0.0	6.3079
3	8	2013	21.6667	30.5556	0.0	6.1008
4	8	2013	23.3333	31.6667	0.0	6.2981
5	8	2013	21.6667	30.0	0.0	5.6851
6	8	2013	22.963	31.1111	0.0	5.9245
7	8	2013	23.0159	30.0	69.75	5.077
8	8	2013	22.963	27.7778	1.6500000000000001	5.0605
9	8	2013	23.3333	31.1111	0.0	5.83
10	8	2013	23.3333	32.2222	0.15000000000000002	5.8123
11	8	2013	22.7778	32.2222	0.0	5.9917
12	8	2013	22.7778	32.2222	0.7	5.7026
13	8	2013	22.2222	30.5556	0.05	5.5244
14	8	2013	21.6667	27.7778	2.35	5.1079
15	8	2013	19.1667	22.2222	0.3	4.2049
16	8	2013	17.2222	19.4444	3.45	3.4217
17	8	2013	16.6667	18.8889	2.6	3.1347
18	8	2013	18.8889	24.7222	15.149999999999999	4.4671
19	8	2013	21.6667	27.2222	14.65	4.6934000000000005
20	8	2013	22.2222	27.7778	0.30000000000000004	4.623
21	8	2013	21.1111	28.3333	17.25	4.5974
22	8	2013	21.6667	30.5556	0.0	5.5241999999999996
23	8	2013	21.6667	31.6667	0.0	5.5619
24	8	2013	21.6667	28.8889	0.25	5.1574
25	8	2013	19.4444	27.2222	0.0	5.6512
26	8	2013	17.2222	27.2222	0.0	5.3818
27	8	2013	18.3333	29.4444	0.0	5.4118
28	8	2013	20.5556	31.6667	0.0	5.8323
29	8	2013	22.7778	33.3333	0.0	6.165
30	8	2013	23.8889	30.0	0.0	5.1196
31	8	2013	23.0556	31.6667	0.1	5.4928
1	9	2013	22.7778	31.1111	0.55	4.8712
2	9	2013	21.1111	28.3333	8.45	4.1263
3	9	2013	22.2222	32.2222	0.1	5.5304
4	9	2013	21.6667	31.1111	0.0	5.6353
5	9	2013	21.1111	30.5556	0.0	5.6831
6	9	2013	21.6667	30.5556	0.0	5.4951
7	9	2013	20.0	31.1111	0.0	5.1954
8	9	2013	20.0	32.2222	0.0	5.785299999999999
9	9	2013	22.7778	31.6667	0.0	5.7825
10	9	2013	21.1111	30.5556	0.0	5.3547
11	9	2013	21.1111	30.5556	0.0	5.409
12	9	2013	21.1111	31.6667	0.0	5.5855999999999995
13	9	2013	20.0	30.5556	0.0	6.2113
14	9	2013	14.4444	27.7778	0.0	5.3887
15	9	2013	17.7778	27.7778	0.0	4.3341
16	9	2013	21.1111	31.6667	0.0	5.8091
17	9	2013	20.5556	25.5556	0.0	4.9303
18	9	2013	18.3333	25.0	0.0	4.6084
19	9	2013	16.6667	28.3333	0.0	4.6114
20	9	2013	19.4444	30.0	0.0	5.0184999999999995
21	9	2013	18.0556	22.7778	70.0	3.4259
22	9	2013	15.0	27.7778	0.0	4.6269
23	9	2013	16.1111	27.2222	0.0	4.7305
24	9	2013	17.9167	21.6667	1.6	3.0972
25	9	2013	17.7778	19.1667	7.2	2.8436
26	9	2013	16.6667	24.4444	0.1	3.7382
27	9	2013	16.6667	25.5556	0.0	4.6644
28	9	2013	14.4444	25.0	0.0	4.4577
29	9	2013	13.8889	23.8889	0.0	4.1109
30	9	2013	13.8889	24.4444	0.0	3.5654000000000003
1	10	2013	16.1111	26.6667	0.0	3.7511
2	10	2013	17.2222	27.7778	0.0	3.9219
3	10	2013	18.3333	27.2222	0.0	4.2361
4	10	2013	18.3333	28.8889	0.0	3.9699999999999998
5	10	2013	18.3333	28.8889	0.0	4.2668
6	10	2013	18.3333	28.3333	73.35000000000001	4.0542
7	10	2013	13.8889	22.2222	2.7500000000000004	3.5021
8	10	2013	13.3333	21.6667	0.0	3.9684
9	10	2013	13.3333	23.8889	0.0	3.7753
10	10	2013	15.0	26.6667	0.0	4.03
11	10	2013	13.8889	25.5556	0.0	4.3261
12	10	2013	13.8889	26.6667	0.0	4.2958
13	10	2013	15.5556	27.2222	0.0	4.0680000000000005
14	10	2013	17.7778	23.3333	0.0	3.5325
15	10	2013	16.6667	20.0	0.0	3.1427
16	10	2013	15.0	22.7778	0.0	3.1635
17	10	2013	16.6667	21.8519	4.25	2.7288
18	10	2013	11.6667	22.2222	0.0	3.0257
19	10	2013	13.3333	16.6667	0.8500000000000001	2.4577
20	10	2013	7.2222	20.5556	0.0	3.1473
21	10	2013	10.0	21.1111	0.0	2.9259
22	10	2013	13.8889	20.5556	0.15	2.9505
23	10	2013	7.2222	16.6667	0.0	3.3222
24	10	2013	3.8889	18.3333	0.0	3.021
25	10	2013	2.7778	13.3333	0.0	3.0961
26	10	2013	2.2222	15.5556	0.0	2.4893
27	10	2013	6.6667	20.0	0.05	2.5469
28	10	2013	13.3333	17.7778	0.85	2.6686
29	10	2013	13.8889	23.8889	0.0	2.7509
30	10	2013	14.4444	25.0	0.0	3.1525
31	10	2013	15.5556	23.3333	0.05	3.3625000000000003
1	11	2013	14.4444	23.8889	13.5	3.3986
2	11	2013	8.8889	20.5556	0.0	3.7332
3	11	2013	5.5556	18.3333	0.0	2.7622
4	11	2013	5.5556	17.2222	0.0	3.1921
5	11	2013	6.6667	17.7778	0.0	3.4902
6	11	2013	10.5556	21.6667	0.35	2.4385
7	11	2013	7.7778	16.9444	2.65	2.6788
8	11	2013	3.3333	16.6667	0.0	2.8123
9	11	2013	5.0	15.0	0.0	2.3146
10	11	2013	10.0	21.1111	0.0	3.5667
11	11	2013	7.2222	18.8889	0.0	2.8076
12	11	2013	1.6667	16.6667	0.0	3.0193000000000003
13	11	2013	-2.2222	10.0	0.0	2.3112
14	11	2013	-1.1111	14.4444	0.0	2.1777
15	11	2013	6.1111	12.2222	1.7999999999999998	1.9891999999999999
16	11	2013	8.0	18.5185	0.0	1.8596
17	11	2013	15.5556	20.0	1.0	1.8103
18	11	2013	11.6667	21.6667	0.30000000000000004	4.2061
19	11	2013	5.5556	15.5556	0.0	3.235
20	11	2013	5.0	12.7778	0.0	3.3273
21	11	2013	9.4444	14.4444	0.2	2.5372
22	11	2013	10.5556	17.5	1.3	1.9009
23	11	2013	5.5556	15.8333	0.25	2.203
24	11	2013	-1.6667	8.8889	0.0	2.3662
25	11	2013	-1.6667	7.2222	0.05	2.6652
26	11	2013	1.1111	8.8889	16.25	0.986
27	11	2013	-2.2222	6.6667	3.8	1.4376
28	11	2013	-5.5556	8.8889	0.0	1.4704
29	11	2013	-2.2222	15.5556	0.0	2.1149
30	11	2013	1.1111	11.6667	0.0	2.1430000000000002
1	12	2013	5.0	15.0	0.0	2.1637
2	12	2013	7.2222	12.2222	3.5	1.3659000000000001
3	12	2013	10.0	15.0	6.5	1.3797
4	12	2013	14.4444	22.5	0.7	2.0957
5	12	2013	18.3333	22.2222	1.15	1.9917
6	12	2013	15.8333	23.3333	2.1	2.6733000000000002
7	12	2013	5.0	15.8333	5.6	1.1937
8	12	2013	5.5556	8.8889	3.2	0.9763
9	12	2013	5.5556	10.0	16.7	1.0677
10	12	2013	1.6667	10.5556	4.7	1.5333999999999999
11	12	2013	-1.6667	12.2222	0.0	1.7451999999999999
12	12	2013	-0.5556	7.7778	0.0	2.2434
13	12	2013	-1.6667	13.3333	0.0	2.1412
14	12	2013	8.3333	13.3333	9.15	1.4551
15	12	2013	0.5556	12.2222	0.55	1.3119
16	12	2013	-1.6667	13.8889	0.0	1.6215
17	12	2013	2.7778	16.6667	0.0	2.7774
18	12	2013	1.6667	11.6667	0.0	2.3144
19	12	2013	0.5556	17.2222	0.0	2.3173
20	12	2013	5.0	14.4444	0.0	1.7745
21	12	2013	11.1111	21.6667	0.2	2.0739
22	12	2013	14.0741	21.6667	73.75	1.7745
23	12	2013	3.3333	14.0741	1.35	1.3415
24	12	2013	-1.1111	4.4444	0.0	1.6407
25	12	2013	-2.7778	7.2222	0.0	1.7316
26	12	2013	2.2222	12.2222	0.0	2.2302
27	12	2013	1.1111	11.1111	0.0	1.7075
28	12	2013	2.7778	7.7778	15.85	1.6381
29	12	2013	5.0	10.0	3.95	1.2408
30	12	2013	4.4444	10.0	0.05	1.2341
31	12	2013	2.7778	6.6667	0.0	1.5503
1	1	2014	1.6667	8.3333	0.05	1.3663
2	1	2014	-2.2222	10.9259	4.2	1.4986
3	1	2014	-6.1111	1.6667	0.30000000000000004	1.4582
4	1	2014	-4.4444	2.2222	0.0	1.5131
5	1	2014	1.1111	9.4444	0.8500000000000001	1.0995000000000001
6	1	2014	-10.5556	10.5556	2.0	1.2408
7	1	2014	-14.4444	-3.8889	0.0	1.0572
8	1	2014	-8.3333	7.7778	0.0	1.5646
9	1	2014	-1.1111	8.8889	0.45	2.0024
10	1	2014	3.8889	8.8889	5.6	1.0998999999999999
11	1	2014	8.3333	17.7778	72.1	2.3074
12	1	2014	2.7778	15.5556	0.0	2.1561
13	1	2014	3.8889	13.8889	1.55	1.9461
14	1	2014	7.2222	15.0	0.4	2.1349
15	1	2014	0.5556	7.7778	0.1	2.146
16	1	2014	-4.4444	7.2222	0.0	1.9591
17	1	2014	0.0	11.1111	0.0	2.8773
18	1	2014	-4.4444	6.6667	0.0	2.2148
19	1	2014	3.3333	12.2222	0.0	2.8628
20	1	2014	1.1111	20.0	0.0	3.42
21	1	2014	-3.8889	10.0	0.15000000000000002	2.5988
22	1	2014	-8.8889	2.7778	0.2	1.8611
23	1	2014	-5.0	4.4444	0.0	2.238
24	1	2014	-11.6667	1.1111	0.0	1.5333999999999999
25	1	2014	-8.3333	8.8889	0.0	2.287
26	1	2014	-1.1111	13.8889	0.0	2.7042
27	1	2014	0.5556	15.5556	0.0	3.2164
28	1	2014	-6.6667	-1.1111	4.05	1.5786
29	1	2014	-11.1111	-2.2222	0.0	1.2834
30	1	2014	-10.0	4.4444	0.0	1.3329
31	1	2014	-4.4444	14.4444	0.0	1.872
1	2	2014	0.0	14.4444	0.0	1.9136
2	2	2014	8.3333	22.7778	0.15000000000000002	2.4611
3	2	2014	3.8889	18.3333	10.4	1.8827
4	2	2014	3.3333	7.963	3.9	1.1918
5	2	2014	1.9444	11.1111	11.899999999999999	1.7627
6	2	2014	-2.2222	5.9259	0.1	1.8008
7	2	2014	-2.2222	10.0	0.0	2.0589
8	2	2014	2.7778	14.4444	0.0	2.6501
9	2	2014	4.4444	16.1111	0.0	2.5928999999999998
10	2	2014	4.1667	9.4444	0.25	1.9525000000000001
11	2	2014	1.6667	4.4444	4.8999999999999995	1.1446
12	2	2014	-2.1111	1.9444	19.8	0.8557
13	2	2014	-2.037	7.2222	1.45	1.4373
14	2	2014	-0.5556	13.8889	1.35	2.6470000000000002
15	2	2014	1.1111	8.3333	1.8	2.1048
16	2	2014	0.0	17.2222	0.0	2.9877000000000002
17	2	2014	3.8889	18.3333	0.1	3.4293
18	2	2014	6.6667	21.1111	0.9	3.1385
19	2	2014	15.5556	19.4444	0.0	2.7525
20	2	2014	13.8889	23.8889	0.0	3.5507
21	2	2014	7.2222	18.8889	14.3	3.4039
22	2	2014	3.8889	17.7778	0.0	3.4047
23	2	2014	7.2222	20.0	0.0	3.4228
24	2	2014	7.2222	17.2222	0.0	3.8115
25	2	2014	5.0	16.1111	0.4	2.6218
26	2	2014	1.6667	10.0	1.75	2.3099
27	2	2014	-3.8889	10.0	0.0	3.0903
28	2	2014	-2.2222	12.7778	0.05	3.1882
1	3	2014	5.0	16.1111	0.15000000000000002	2.8424
2	3	2014	8.3333	22.7778	0.0	4.0411
3	3	2014	1.1111	15.0	2.3	2.3809
4	3	2014	0.5556	5.5556	0.65	2.0981
5	3	2014	1.1111	14.4444	0.4	2.4117
6	3	2014	2.5	8.3333	2.5	2.2782999999999998
7	3	2014	2.7778	14.4444	3.55	2.2297000000000002
8	3	2014	5.5556	20.5556	0.0	3.7328
9	3	2014	9.4444	21.6667	0.0	4.1534
10	3	2014	8.8889	22.2222	0.0	4.2223
11	3	2014	10.0	25.5556	0.1	4.2553
12	3	2014	6.1111	20.5556	3.25	3.7021
13	3	2014	1.1111	11.6667	0.0	3.463
14	3	2014	1.1111	18.3333	0.0	3.9718
15	3	2014	10.0	19.4444	0.2	3.7858
16	3	2014	11.9444	15.0	30.65	2.2759
17	3	2014	3.8889	15.7407	4.6	1.8415000000000001
18	3	2014	2.2222	10.0	0.55	2.1217
19	3	2014	6.1111	16.6667	0.45	2.5726
20	3	2014	9.4444	18.8889	0.0	4.1519
21	3	2014	4.4444	20.0	0.0	4.4536
22	3	2014	12.2222	23.8889	0.0	4.6678
23	3	2014	10.0	17.7778	0.30000000000000004	3.634
24	3	2014	4.4444	15.5556	0.0	3.6335
25	3	2014	2.2222	10.5556	0.1	3.6999
26	3	2014	-1.1111	11.1111	0.0	3.3705
27	3	2014	3.8889	18.3333	0.0	4.7538
28	3	2014	11.8519	15.8333	7.1000000000000005	2.5422
29	3	2014	8.3333	18.8889	1.8	3.5624
30	3	2014	5.5556	17.7778	0.0	4.5769
31	3	2014	5.5556	25.5556	0.0	4.7988
1	4	2014	12.7778	27.2222	0.0	5.9485
2	4	2014	12.7778	26.1111	0.0	5.3733
3	4	2014	14.4444	27.7778	0.0	5.4059
4	4	2014	16.1111	24.4444	0.2	5.2147
5	4	2014	10.0	20.0	0.0	4.6921
6	4	2014	10.5556	15.0	2.45	3.4239
7	4	2014	10.0	18.8889	55.199999999999996	2.682
8	4	2014	7.7778	17.2222	0.0	3.7305
9	4	2014	9.4444	19.4444	0.0	4.6944
10	4	2014	7.2222	23.3333	0.0	5.3831999999999995
11	4	2014	10.0	22.2222	0.0	4.8782000000000005
12	4	2014	11.1111	26.1111	0.0	5.6854000000000005
13	4	2014	14.4444	26.1111	0.0	5.7902
14	4	2014	17.2222	21.1111	6.6	4.2969
15	4	2014	3.8889	17.7778	18.75	2.6923
16	4	2014	1.1111	15.5556	0.0	4.1565
17	4	2014	4.4444	17.7778	0.0	4.5252
18	4	2014	10.0	14.4444	12.85	3.4026
19	4	2014	10.7407	17.2222	4.75	3.3416
20	4	2014	10.5556	23.3333	0.0	5.4051
21	4	2014	11.1111	25.5556	0.0	5.1863
22	4	2014	15.5556	21.6667	0.9	4.1707
23	4	2014	13.3333	24.4444	0.0	5.9183
24	4	2014	10.5556	26.1111	0.0	5.618
25	4	2014	17.2222	26.1111	0.0	5.8822
26	4	2014	11.1111	26.6667	0.0	5.6949
27	4	2014	15.5556	28.3333	1.6	5.5332
28	4	2014	17.7778	25.5556	0.05	4.98
29	4	2014	19.1667	24.4444	8.3	4.8296
30	4	2014	17.7778	22.2222	0.75	4.9626
1	5	2014	11.6667	19.4444	0.0	4.6223
2	5	2014	11.6667	22.2222	0.0	5.4483
3	5	2014	9.4444	24.4444	0.0	5.9311
4	5	2014	13.3333	28.8889	0.0	6.848
5	5	2014	17.7778	30.5556	0.0	7.156
6	5	2014	17.2222	29.4444	0.0	6.5493
7	5	2014	15.5556	28.8889	0.0	6.6255
8	5	2014	17.7778	29.4444	0.0	6.5685
9	5	2014	17.8889	25.0	14.2	5.0874
10	5	2014	18.3333	24.4444	0.45	4.746
11	5	2014	17.963	28.8889	0.0	5.5346
12	5	2014	20.0	30.0	0.0	5.8858
13	5	2014	20.0	29.4444	0.0	6.3547
14	5	2014	18.8889	27.7778	21.15	5.6866
15	5	2014	11.6667	18.8889	1.7999999999999998	3.8384
16	5	2014	8.3333	20.5556	0.0	5.2535
17	5	2014	8.8889	22.2222	0.1	4.9392000000000005
18	5	2014	13.8889	16.8519	1.5999999999999999	4.0454
19	5	2014	13.8889	22.2222	0.0	4.4753
20	5	2014	14.4444	27.7778	0.0	5.608
21	5	2014	17.7778	29.4444	0.0	6.8858
22	5	2014	18.3333	30.0	0.0	6.8381
23	5	2014	21.1111	31.1111	0.0	6.8746
24	5	2014	20.5556	30.0	0.0	6.8106
25	5	2014	20.0	30.5556	0.0	6.5102
26	5	2014	19.4444	28.8889	0.25	5.9021
27	5	2014	19.4444	27.7778	0.0	5.8222
28	5	2014	19.4444	30.0	0.05	6.0604000000000005
29	5	2014	20.0	29.4444	0.0	6.3838
30	5	2014	20.0	28.8889	0.0	6.0469
31	5	2014	20.0	30.5556	11.700000000000001	6.2902
1	6	2014	21.1111	25.5556	0.05	5.603
2	6	2014	18.3333	25.5556	0.0	5.8955
3	6	2014	20.5556	30.0	0.05	5.8789
4	6	2014	21.1111	30.5556	0.05	6.2938
5	6	2014	21.1111	29.4444	22.099999999999998	6.075
6	6	2014	18.8889	29.4444	1.0499999999999998	5.8636
7	6	2014	20.0	30.5556	0.35000000000000003	5.9841999999999995
8	6	2014	18.8889	30.5556	3.9499999999999997	6.1857
9	6	2014	21.6667	30.5556	0.0	6.4808
10	6	2014	20.0	30.5556	19.9	5.9385
11	6	2014	20.5556	26.1111	4.8999999999999995	5.2686
12	6	2014	18.8889	27.2222	0.25	5.3881
13	6	2014	20.0	27.7778	0.95	5.4947
14	6	2014	18.4444	30.0	0.0	6.0583
15	6	2014	21.6667	31.6667	16.25	6.406
16	6	2014	21.6667	31.6667	0.0	6.5829
17	6	2014	22.7778	31.9444	1.0	6.5995
18	6	2014	23.3333	33.3333	0.05	6.5983
19	6	2014	22.7778	33.8889	0.0	7.338
20	6	2014	22.2222	32.2222	0.0	6.8889
21	6	2014	22.2222	31.1111	7.9	5.8581
22	6	2014	20.5556	31.1111	0.0	6.5339
23	6	2014	22.2222	30.5556	7.05	6.0103
24	6	2014	21.3889	28.8889	0.4	5.970000000000001
25	6	2014	21.1111	30.5556	3.3	6.4666
26	6	2014	21.6667	29.4444	11.0	5.7581999999999995
27	6	2014	21.1111	30.0	0.05	5.964300000000001
28	6	2014	21.6667	29.4444	0.05	6.1142
29	6	2014	22.7778	31.6667	0.9500000000000001	6.2254
30	6	2014	22.2222	30.1852	30.05	5.6229
1	7	2014	21.6667	31.6667	0.0	6.3382
2	7	2014	22.7778	33.3333	0.0	7.2852
3	7	2014	22.7778	30.0	0.0	7.5989
4	7	2014	17.7778	28.8889	0.0	6.6106
5	7	2014	20.5556	29.4444	0.0	7.7939
6	7	2014	20.5556	30.0	0.0	6.0977
7	7	2014	22.2222	31.6667	0.0	6.8425
8	7	2014	21.6667	32.2222	0.0	7.1681
9	7	2014	23.8889	31.6667	0.1	6.993
10	7	2014	21.6667	30.5556	0.1	6.333
11	7	2014	22.2222	28.8889	18.499999999999996	5.8677
12	7	2014	21.6667	31.6667	0.0	5.8647
13	7	2014	22.2222	31.6667	6.249999999999999	6.066
14	7	2014	22.2222	31.6667	0.8	6.0486
15	7	2014	22.7778	30.0	0.0	6.2419
16	7	2014	17.7778	28.3333	0.0	6.8347
17	7	2014	16.1111	29.4444	0.0	6.3186
18	7	2014	20.5556	27.2222	2.25	5.9258
19	7	2014	20.8333	28.8889	58.65	5.2024
20	7	2014	19.4444	24.4444	2.55	4.3698
21	7	2014	22.7778	27.2222	1.6	5.4751
22	7	2014	22.037	27.7778	0.2	5.5423
23	7	2014	22.2222	30.5556	0.15000000000000002	6.3004
24	7	2014	22.2222	29.6296	20.05	5.5344999999999995
25	7	2014	21.1111	31.1111	0.0	6.2904
26	7	2014	21.1111	31.6667	0.0	6.587
27	7	2014	22.2222	32.7778	0.0	6.9775
28	7	2014	23.3333	32.2222	0.05	7.4866
29	7	2014	19.4444	27.7778	0.0	6.7101
30	7	2014	15.5556	28.8889	0.0	6.3995
31	7	2014	19.4444	28.8889	1.5	5.7651
1	8	2014	19.2593	26.3889	0.25	4.9392
2	8	2014	19.1667	28.3333	0.0	5.567
3	8	2014	20.0	30.5556	0.0	6.2173
4	8	2014	22.2222	31.1111	0.0	6.4983
5	8	2014	21.6667	31.6667	0.0	7.0636
6	8	2014	21.1111	33.3333	0.0	6.8297
7	8	2014	21.6667	34.4444	9.55	6.883
8	8	2014	21.6667	31.6667	149.45000000000002	5.1962
9	8	2014	21.6667	31.1111	10.4	5.7242
10	8	2014	22.2222	28.6111	9.1	5.4996
11	8	2014	22.2222	27.7778	0.0	5.0709
12	8	2014	22.2222	30.5556	2.35	5.7412
13	8	2014	20.0	28.3333	0.0	6.2689
14	8	2014	16.6667	28.8889	0.0	5.3443000000000005
15	8	2014	19.4444	30.0	0.0	6.0488
16	8	2014	20.0	31.1111	0.0	5.8159
17	8	2014	20.5556	30.5556	0.45	5.6281
18	8	2014	22.2222	31.1111	1.45	5.5218
19	8	2014	21.6667	30.0	7.3500000000000005	5.0376
20	8	2014	22.7778	31.1111	14.85	5.1127
21	8	2014	20.5556	33.3333	0.0	5.6958
22	8	2014	23.3333	33.8889	0.0	6.351
23	8	2014	24.4444	33.8889	0.0	6.7033
24	8	2014	24.4444	30.5556	0.1	5.9467
25	8	2014	20.5556	28.8889	0.0	6.4181
26	8	2014	18.8889	29.4444	0.0	6.2846
27	8	2014	18.8889	30.5556	0.0	5.9032
28	8	2014	20.5556	32.2222	0.0	5.682
29	8	2014	20.5556	32.7778	0.0	6.1933
30	8	2014	22.8889	31.1111	36.45	5.1882
31	8	2014	22.037	31.6667	0.05	5.3869
1	9	2014	23.8889	32.2222	1.2000000000000002	5.2247
2	9	2014	22.2222	31.1111	9.65	5.0739
3	9	2014	22.2222	32.2222	2.1	5.3471
4	9	2014	22.7778	26.9444	2.3000000000000003	4.5596
5	9	2014	22.2222	31.1111	0.0	5.1217
6	9	2014	23.3333	32.7778	0.15000000000000002	5.7193
7	9	2014	22.7778	31.6667	2.05	5.2024
8	9	2014	22.2222	28.8889	0.15000000000000002	4.8603
9	9	2014	20.5556	28.8889	0.0	4.9959999999999996
10	9	2014	22.2222	28.8889	0.0	4.8387
11	9	2014	22.2222	32.2222	0.0	5.2175
12	9	2014	23.3333	32.7778	0.65	5.0178
13	9	2014	21.1111	29.4444	0.1	4.6884
14	9	2014	18.8889	25.0	0.0	4.0101
15	9	2014	18.0556	26.1111	0.45	4.1388
16	9	2014	22.2222	29.4444	0.30000000000000004	4.8105
17	9	2014	19.4444	30.0	0.0	5.6201
18	9	2014	17.2222	28.3333	0.0	4.3158
19	9	2014	20.5556	28.3333	0.0	5.0859
20	9	2014	19.1667	27.7778	0.0	4.7783
21	9	2014	17.2222	30.5556	0.0	5.4639
22	9	2014	17.7778	26.6667	0.8	5.426699999999999
23	9	2014	16.1111	24.4444	0.0	4.8927000000000005
24	9	2014	13.3333	25.0	0.0	4.9143
25	9	2014	17.7778	23.8889	0.0	4.1682
26	9	2014	18.3333	22.7778	0.2	3.8671
27	9	2014	17.963	25.5556	0.2	3.9646
28	9	2014	18.8889	23.3333	0.85	3.586
29	9	2014	19.1667	21.1111	1.75	3.4177
30	9	2014	18.8889	28.3333	0.30000000000000004	4.0518
1	10	2014	17.7778	29.4444	0.0	4.2224
2	10	2014	18.3333	28.8889	0.0	4.7372
3	10	2014	19.4444	25.0	26.849999999999998	3.8755
4	10	2014	10.0	18.3333	0.0	4.1419
5	10	2014	7.2222	21.1111	0.0	3.9212000000000002
6	10	2014	10.5556	25.5556	0.0	4.5264
7	10	2014	14.4444	27.2222	0.0	4.3109
8	10	2014	18.8889	29.4444	0.0	4.2968
9	10	2014	20.5556	29.4444	0.1	4.1491
10	10	2014	18.8889	29.4444	0.0	4.7131
11	10	2014	21.1111	28.5185	0.2	3.7894
12	10	2014	18.8889	29.4444	0.6	4.3769
13	10	2014	17.2222	28.8889	0.7	4.1643
14	10	2014	13.8889	23.8889	56.599999999999994	2.967
15	10	2014	12.2222	20.5556	0.0	3.3347
16	10	2014	12.2222	20.5556	0.0	3.2605
17	10	2014	10.5556	26.6667	0.0	3.8952
18	10	2014	13.8889	24.4444	0.0	4.4144
19	10	2014	8.3333	21.1111	0.0	2.9487
20	10	2014	10.0	22.2222	0.0	3.133
21	10	2014	11.1111	24.4444	0.0	4.0325
22	10	2014	8.3333	21.1111	0.0	3.5293
23	10	2014	6.6667	21.6667	0.0	3.2506
24	10	2014	10.0	23.3333	0.0	3.399
25	10	2014	9.4444	24.4444	0.0	3.8849
26	10	2014	14.4444	28.3333	0.0	3.8608
27	10	2014	15.5556	28.8889	0.0	3.7259
28	10	2014	15.0	25.0	0.0	3.0159
29	10	2014	11.1111	21.6667	1.7	2.5504
30	10	2014	7.2222	19.4444	0.0	3.0973
31	10	2014	4.4444	15.5556	0.30000000000000004	2.8505
1	11	2014	3.3333	7.7778	0.05	2.4305
2	11	2014	1.1111	13.8889	0.0	2.8422
3	11	2014	2.7778	18.8889	0.0	2.5455
4	11	2014	7.2222	20.5556	0.0	3.0276
5	11	2014	11.1111	20.5556	0.0	2.5055
6	11	2014	11.1111	22.2222	0.7	3.7273
7	11	2014	5.0	15.0	0.0	2.7777
8	11	2014	3.8889	16.6667	0.0	2.3077
9	11	2014	6.1111	20.0	0.0	2.6859
10	11	2014	6.6667	21.1111	0.0	2.7435
11	11	2014	7.2222	22.2222	0.0	2.7608
12	11	2014	8.3333	18.0556	0.0	2.451
13	11	2014	1.6667	7.7778	0.0	2.0678
14	11	2014	-3.3333	6.6667	0.0	2.3796
15	11	2014	-1.6667	10.0	0.0	2.2583
16	11	2014	3.3333	10.0	7.85	2.2288
17	11	2014	0.0	15.5556	35.05	1.593
18	11	2014	-4.4444	2.2222	0.0	1.8044
19	11	2014	-6.1111	9.4444	0.0	2.1118
20	11	2014	0.5556	16.6667	0.0	2.5049
21	11	2014	2.7778	17.2222	0.0	2.669
22	11	2014	3.8889	16.1111	0.0	3.1407
23	11	2014	7.7778	16.6667	31.85	1.5819999999999999
24	11	2014	13.8889	23.8889	0.0	3.1229
25	11	2014	8.8889	15.5556	0.0	3.1339
26	11	2014	6.1111	13.3333	0.15000000000000002	2.8954
27	11	2014	2.7778	9.4444	0.0	2.4461
28	11	2014	-1.6667	10.0	0.0	1.674
29	11	2014	1.1111	16.1111	0.0	2.4578
30	11	2014	6.3889	20.5556	0.0	2.634
1	12	2014	7.7778	22.7778	0.0	2.4165
2	12	2014	9.4444	22.2222	0.0	2.3906
3	12	2014	10.5556	20.5556	0.1	2.2335
4	12	2014	12.2222	22.2222	0.05	2.2564
5	12	2014	12.7778	15.8333	0.6	1.7638
6	12	2014	10.0	18.5185	6.6000000000000005	1.9896
7	12	2014	5.5556	16.1111	0.0	2.8253
8	12	2014	3.8889	8.3333	0.0	2.3067
9	12	2014	2.2222	12.7778	0.05	2.2472
10	12	2014	2.2222	9.4444	0.0	1.987
11	12	2014	0.5556	11.1111	0.0	2.3436
12	12	2014	0.0	16.1111	0.0	3.0165
13	12	2014	3.3333	16.6667	0.0	3.1871
14	12	2014	1.1111	13.3333	0.0	1.983
15	12	2014	-0.5556	17.7778	0.0	1.7472
16	12	2014	6.1111	16.1111	2.25	2.6208
17	12	2014	3.3333	9.4444	0.0	1.5132
18	12	2014	2.2222	12.7778	0.05	1.8603
19	12	2014	3.3333	12.2222	0.1	1.885
20	12	2014	5.5556	10.5556	2.4	1.4839
21	12	2014	7.7778	10.0	0.6	1.3798
22	12	2014	6.6667	8.8889	5.85	1.09
23	12	2014	5.5556	12.7778	32.0	0.8888
24	12	2014	8.3333	16.3889	21.4	1.5317
25	12	2014	3.3333	11.1111	0.0	1.6352
